origin,Unnamed: 0,id,text,retweetCount,CreatedAt,author.id,author.userName,author.followers,author.following,author.createdAt,isRetweet,date,createdDate,misinformation,stance,isUSRelated
T4,502037,1775403240286466050,"Just found out that an Assistant US Attorney who defends @StateDept in lawsuits filed by immigrant families works in the criminal division, and not the civil division. Feels sketch.",2,Wed Apr 03 06:01:32 +0000 2024,29528215,curtismorrison,56770,8861,Tue Apr 07 19:56:57 +0000 2009,False,2024-04-02 23:01:32,2024-04-02,CF,P,1
T2,1271367,1478829925192724480,November 2021 Immigrant Visa Statistics show only 16 #DV2022 visas issued worldwide in that whole month. https://t.co/L8ZYiyiRvh https://t.co/7olIZ5p0xa,17,Wed Jan 05 20:45:04 +0000 2022,29528215,curtismorrison,56812,8865,Tue Apr 07 19:56:57 +0000 2009,False,2022-01-05 12:45:04,2022-01-05,T,U,1
T4,518897,1775200721983692917,"Reflecting on how 3 months of the ""Year of the Immigrant Visa"" have gone by but @StateDept has yet to announce it exists, except to AILA.
https://t.co/FBzcVLPJdr https://t.co/Q91LRlQaRE",9,Tue Apr 02 16:36:48 +0000 2024,29528215,curtismorrison,56770,8861,Tue Apr 07 19:56:57 +0000 2009,False,2024-04-02 09:36:48,2024-04-02,T,P,1
T2,1171507,1477598758292570113,"🏴󠁧󠁢󠁳󠁣󠁴󠁿🏴󠁧󠁢󠁳󠁣󠁴󠁿🏴󠁧󠁢󠁳󠁣󠁴󠁿

Some of the headlines from Scotland today!

A refugee wanting relatives to be allowed join her via family reuinifcation, a lawyer is on hand to help! 

Not enough refugees/asylum seekers in Scotland!

Another Afghan refugee/asylum seeker story😴😴😴 

Links posted... https://t.co/aRt8hvsDHO",4,Sun Jan 02 11:12:51 +0000 2022,1384933637985079299,dave24144975,22487,6961,Wed Apr 21 18:14:54 +0000 2021,False,2022-01-02 03:12:51,2022-01-02,T,A,0
T2,1296968,1472134934483636227,"It seems everyone is on board with allowing economic/illegal migrants being given the right to work. 

Soon another pool of labour will be at the employers disposal more competition for jobs, I can guarantee many of these people will being fast-tracked into work!

It will happen! https://t.co/eAw1hS7UOy",5,Sat Dec 18 09:21:33 +0000 2021,1384933637985079299,dave24144975,22488,6960,Wed Apr 21 18:14:54 +0000 2021,False,2021-12-18 01:21:33,2021-12-18,E,A,1
T4,634811,1781752438271156314,"😂😂😂

#LiftTheBan

Peter is seeking asylum in the UK

Peter is from the Sudan 'Say no more'

Give Peter a Christian forename rather then a Muslim name!!!

I have not seen too many Sudanese Christians make to the UK alive!!! https://t.co/FSAQpAARP0",12,Sat Apr 20 18:30:59 +0000 2024,1384933637985079299,dave24144975,22488,7003,Wed Apr 21 18:14:54 +0000 2021,False,2024-04-20 11:30:59,2024-04-20,E,A,0
T2,1307190,1470750821415628803,"Cllr Arooj Shah, Leader of Oldham Council, said: ""asylum seekers have now arrived safely at a hotel in Oldham.""

I know that Oldhamers will be kind &amp; support these people, many of whom will not understand English &amp; who have had a very difficult experience before arriving here. https://t.co/RSk07Yomid",13,Tue Dec 14 13:41:35 +0000 2021,1384933637985079299,dave24144975,22488,6960,Wed Apr 21 18:14:54 +0000 2021,False,2021-12-14 05:41:35,2021-12-14,T,P,0
T2,1301322,1471189446204788741,"Not just the BBC....

It would seem both right and left wing media outlets and politicians alike are in favour of uncontrolled immigration...

Politicians/media championing illegals/asylum seekers to the detriment of their own people! https://t.co/ja4F6oes5D",11,Wed Dec 15 18:44:32 +0000 2021,1384933637985079299,dave24144975,22488,6960,Wed Apr 21 18:14:54 +0000 2021,False,2021-12-15 10:44:32,2021-12-15,E,A,1
T2,1100955,1479576943305580551,"@diane_longstaff 147 staggering, and that is just the one's with asylum seekers in...",0,Fri Jan 07 22:13:27 +0000 2022,1384933637985079299,dave24144975,22487,6961,Wed Apr 21 18:14:54 +0000 2021,False,2022-01-07 14:13:27,2022-01-07,UV,U,0
T4,206349,1780480551536714188,"'illegally trafficking immigrant boats'

The captain of an English cargo ship has accused the French navy of 'illegally trafficking immigrant boats' across the Channel to Dover.

In damning radio messages, the angry senior officer complained to the French coastguard when his vessel, Scot Pioneer, was stopped from entering Dunkirk harbour as navy vessels, including a warship, guided the traffickers' boats around his ship.

In response, the coastguard informed him that there was an 'arrangement' between the London and Paris governments for the French navy to escort migrant boats towards Britain.

The captain begins his protest by radioing the French coastguard with the words: 'I would like to report what is an illegal operation in your waters.

'This morning we witnessed a French government vessel and a French navy warship escort a boat-load of illegal immigrants across the Channel to the midway point where they handed them over to another [Border Force] ship out of Dover. It has now arrived there.",1403,Wed Apr 17 06:16:57 +0000 2024,1384933637985079299,dave24144975,22492,7004,Wed Apr 21 18:14:54 +0000 2021,False,2024-04-16 23:16:57,2024-04-16,F,A,0
T2,1092409,1479789963780763648,"Contingency accommodation

An MP has objected to a hotel in Barrow being used to house asylum seekers amid ‘community tensions’ &amp; recent ‘far-right’ activity in the town.

I would be more concerned about the people who are going to be living there, rather than people objecting! https://t.co/t4Kah6wnTa",18,Sat Jan 08 12:19:55 +0000 2022,1384933637985079299,dave24144975,22487,6961,Wed Apr 21 18:14:54 +0000 2021,False,2022-01-08 04:19:55,2022-01-08,T,A,0
T2,1286913,1472129990049341441,"😡😡😡

Afghan asylum seeker Rasuili Zubaidullah

Drugged, raped &amp; suffocated 13-year-old schoolgirl Leonie Walner.

Fled hundreds of miles to Dunkirk evading a pan-European manhunt before boarding a trafficker's boat to Britain &amp; then onto a luxury hotel!
https://t.co/Kl41zTSjTF https://t.co/NhcE0qyZZT",38,Sat Dec 18 09:01:55 +0000 2021,1384933637985079299,dave24144975,22487,6960,Wed Apr 21 18:14:54 +0000 2021,False,2021-12-18 01:01:55,2021-12-18,T,A,0
T2,1185529,1476874011204325377,"Dorset Council is looking for people from all backgrounds (can be married, single or in a partnership, from all ethnic groups and cultures)

""The majority of the young people arriving as asylum seekers are 16 or 17 years old.""

16/17 years old translated into asylum years = 18+ https://t.co/2CDxrzNoFw",10,Fri Dec 31 11:12:57 +0000 2021,1384933637985079299,dave24144975,22488,6961,Wed Apr 21 18:14:54 +0000 2021,False,2021-12-31 03:12:57,2021-12-31,E,A,0
T2,1128723,1478990642797809665,"😐😐

Already booked out for 2022!

It's not refugees it's asylum seekers, those one's which the government expects to be arriving here on a daily basis.

Reservations for the historic hotel currently being used to house asylum seekers cannot be made for almost another year.

R/T https://t.co/KaBblSlEow",9,Thu Jan 06 07:23:42 +0000 2022,1384933637985079299,dave24144975,22487,6960,Wed Apr 21 18:14:54 +0000 2021,False,2022-01-05 23:23:42,2022-01-05,T,A,0
T2,1109217,1479424491113652224,"""It has also been reported separately that al-Swealmeen attended an unnamed Liverpool mosque on a frequent basis during Ramadan last year. All of this points towards an insincere religious conversion designed to bolster al-Swealmeen’s long-standing asylum claim."" https://t.co/X9DDwkOJyD",21,Fri Jan 07 12:07:39 +0000 2022,1384933637985079299,dave24144975,22487,6961,Wed Apr 21 18:14:54 +0000 2021,False,2022-01-07 04:07:39,2022-01-07,F,A,0
T2,1340527,1480594383250636804,"🙄🙄🙄🙄

BBC headline image is of a young child not a TEEN!!!

Housing and support is needed for unaccompanied asylum-seeking children in Cornwall.

Cornwall Council is appealing to people who may be able to help house the 16 and 17 year olds.

So young men!!! https://t.co/8vSwcEyhqs",6,Mon Jan 10 17:36:23 +0000 2022,1384933637985079299,dave24144975,22494,6961,Wed Apr 21 18:14:54 +0000 2021,False,2022-01-10 09:36:23,2022-01-10,T,U,0
T4,672006,1781392511665119675,"Check out my latest video and please sub to the channel

Broken Britain Asylum Seeker Crime #uk #asylumseekers #crime #Brokenbritain #video  

https://t.co/cUQaFsz1Wc",0,Fri Apr 19 18:40:46 +0000 2024,1384933637985079299,dave24144975,22489,7003,Wed Apr 21 18:14:54 +0000 2021,False,2024-04-19 11:40:46,2024-04-19,E,A,0
T2,1170438,1477632946374905862,"Headline 'Refugee'

When along she is an asylum seeker who like came here illegally...

 I managed to get a rare Sanctuary Scholarship to study an MSc in NGO and Development Management at the University of East London (UEL)...
https://t.co/k5DinqN3zj",1,Sun Jan 02 13:28:42 +0000 2022,1384933637985079299,dave24144975,22487,6961,Wed Apr 21 18:14:54 +0000 2021,False,2022-01-02 05:28:42,2022-01-02,T,U,0
T3,1574487,1656171428842987521,"Gov @GregAbbott_TX showed how the state is seeking to temper a rush of migrants at the southern border late Monday evening, posting a video revealing barbed wiring strung across gaps along the border.

https://t.co/MAeirsNq4t",5,Wed May 10 05:36:53 +0000 2023,18956073,dcexaminer,348074,446,Tue Jan 13 22:16:00 +0000 2009,False,2023-05-09 22:36:53,2023-05-09,T,A,1
T4,487043,1775599152086605892,"DeSantis suspects 'illegal parole program' doesn't communicate with states on immigrants arrival

READ: https://t.co/pK1wRvqbfK

#Ron #DeSantis #RonDeSantis #Immigrants #Border #BorderCrisis #Migrants #Left #Democrat #Republicans #US #Politics #News #Viralvideo #Explore https://t.co/NUOPfjesYF",2,Wed Apr 03 19:00:01 +0000 2024,18956073,dcexaminer,347922,446,Tue Jan 13 22:16:00 +0000 2009,False,2024-04-03 12:00:01,2024-04-03,T,A,1
T4,75000,1781498030312632434,Driver charged in fatal car crash with @SenCortezMasto aide identified as illegal immigrant https://t.co/7an6FZi7AW https://t.co/7an6FZi7AW,10,Sat Apr 20 01:40:03 +0000 2024,18956073,dcexaminer,347943,446,Tue Jan 13 22:16:00 +0000 2009,False,2024-04-19 18:40:03,2024-04-19,T,A,1
T2,1172434,1476582119031939079,"The Justice Department argues that the Migrant Protection program, known as ""Remain in Mexico,"" actually ""exposes migrants to unacceptable risks,""

After several appeals and lower court stays, they are now asking the Supreme Court to take up the case.

 https://t.co/CDZe57ONQr",2,Thu Dec 30 15:53:05 +0000 2021,18956073,dcexaminer,348049,446,Tue Jan 13 22:16:00 +0000 2009,False,2021-12-30 07:53:05,2021-12-30,T,U,1
T2,1158260,1477275153969078275,"The Justice Department argues that the Migrant Protection program, known as ""Remain in Mexico,"" actually ""exposes migrants to unacceptable risks,""

After several appeals and lower court stays, they are now asking the Supreme Court to take up the case.

 https://t.co/XKOvczjZ1U",6,Sat Jan 01 13:46:57 +0000 2022,18956073,dcexaminer,348048,446,Tue Jan 13 22:16:00 +0000 2009,False,2022-01-01 05:46:57,2022-01-01,T,U,1
T4,739161,1781037527069000155,Denver plan to slash police and fire department budgets to pay for migrant crisis clears first hurdle https://t.co/OeIpFZw3XY https://t.co/OeIpFZw3XY,4,Thu Apr 18 19:10:11 +0000 2024,18956073,dcexaminer,347887,445,Tue Jan 13 22:16:00 +0000 2009,False,2024-04-18 12:10:11,2024-04-18,T,U,1
T4,114033,1781231305163686207,"Economic contributions from immigrants released into US from border may come with strings attached, experts warn https://t.co/YqEk4K8dfZ https://t.co/YqEk4K8dfZ",1,Fri Apr 19 08:00:11 +0000 2024,18956073,dcexaminer,347927,446,Tue Jan 13 22:16:00 +0000 2009,False,2024-04-19 01:00:11,2024-04-19,T,U,1
T4,367313,1777603630742298697,WATCH: Housing program for illegal immigrants could affect market https://t.co/w6Vwx2rKHO https://t.co/w6Vwx2rKHO,1,Tue Apr 09 07:45:06 +0000 2024,18956073,dcexaminer,347909,446,Tue Jan 13 22:16:00 +0000 2009,False,2024-04-09 00:45:06,2024-04-09,T,A,1
T4,10321,1782175001044492537,Abbott urged to create Texas homeland security office to address border crisis https://t.co/hG023sl19s,3,Sun Apr 21 22:30:06 +0000 2024,18956073,dcexaminer,347939,446,Tue Jan 13 22:16:00 +0000 2009,False,2024-04-21 15:30:06,2024-04-21,T,U,1
T2,1434162,1480633283557867529,"WATCH: Gov @GregAbbott_TX receives National Border Patrol Council endorsement

https://t.co/MZJsxphoOn",2,Mon Jan 10 20:10:58 +0000 2022,18956073,dcexaminer,348081,446,Tue Jan 13 22:16:00 +0000 2009,False,2022-01-10 12:10:58,2022-01-10,T,U,1
T4,264967,1779343871605920141,Biden’s border sees nearly half a million immigrant children arrive without a parent https://t.co/EqIoytlM1N https://t.co/EqIoytlM1N,6,Sun Apr 14 03:00:12 +0000 2024,18956073,dcexaminer,347927,446,Tue Jan 13 22:16:00 +0000 2009,False,2024-04-13 20:00:12,2024-04-13,T,U,1
T4,596360,1776296113034719528,Colorado county distances from Denver ‘sanctuary city’ policies by threatening busing companies https://t.co/SkXyYcicsH https://t.co/SkXyYcicsH,0,Fri Apr 05 17:09:29 +0000 2024,18956073,dcexaminer,347895,445,Tue Jan 13 22:16:00 +0000 2009,False,2024-04-05 10:09:29,2024-04-05,T,A,1
T4,529269,1774929759970963835,Opposition widespread to giving illegal immigrants a child tax credit https://t.co/KXVeALs0TQ https://t.co/KXVeALs0TQ,0,Mon Apr 01 22:40:06 +0000 2024,18956073,dcexaminer,347907,446,Tue Jan 13 22:16:00 +0000 2009,False,2024-04-01 15:40:06,2024-04-01,E,A,1
T4,302411,1778775093629333831,#EXCLUSIVE — Illegal immigrants would be banned from boarding commercial flights under GOP bill https://t.co/Jq3w1siLIN https://t.co/656GqNZsgY,0,Fri Apr 12 13:20:05 +0000 2024,18956073,dcexaminer,347918,446,Tue Jan 13 22:16:00 +0000 2009,False,2024-04-12 06:20:05,2024-04-12,T,U,1
T4,610123,1781857909757857889,"Facing a migrant crisis and $45M in cuts, Denver looking to spend $30M on stagehands https://t.co/plm7BtfjHA https://t.co/plm7BtfjHA",3,Sun Apr 21 01:30:05 +0000 2024,18956073,dcexaminer,347895,445,Tue Jan 13 22:16:00 +0000 2009,False,2024-04-20 18:30:05,2024-04-20,T,U,1
T4,79320,1781455249615524349,Driver charged in fatal car crash with @SenCortezMasto aide identified as illegal immigrant https://t.co/e5gtg9wLxr https://t.co/e5gtg9wLxr,3,Fri Apr 19 22:50:04 +0000 2024,18956073,dcexaminer,347943,446,Tue Jan 13 22:16:00 +0000 2009,False,2024-04-19 15:50:04,2024-04-19,T,A,1
T2,1400719,1467837596541898757,@JohnCornyn @TexasTribune You need to be working on immigration reform instead of tweeting!,0,Mon Dec 06 12:45:28 +0000 2021,901476512,dean_dcdewitt,569,724,Wed Oct 24 08:53:20 +0000 2012,False,2021-12-06 04:45:28,2021-12-06,CF,U,1
T3,1553689,1656293407608778755,"@RepTenney Fact - President Biden inherited an immigration system in tatters. The Trump administration cut off legal pathways to citizenship, leaving would-be migrants with fewer lawful methods of entering the country.",0,Wed May 10 13:41:35 +0000 2023,901476512,dean_dcdewitt,568,724,Wed Oct 24 08:53:20 +0000 2012,False,2023-05-10 06:41:35,2023-05-10,E,P,1
T4,556592,1781306369338941612,"@FoxNews Most sanctuary city policies are decided not by Republicans or Democrats, but on a local level, and usually depend on the resources available to local law enforcement. A helpful example is Pennsylvania.",0,Fri Apr 19 12:58:28 +0000 2024,901476512,dean_dcdewitt,572,724,Wed Oct 24 08:53:20 +0000 2012,False,2024-04-19 05:58:28,2024-04-19,T,U,1
T4,82193,1781317549528883540,"@RepJasonSmith Former President Donald Trump, still the leader of the GOP, has not only been attacking the bipartisan immigration bill publicly; he is reportedly lobbying Republican lawmakers to kill it. So when President Joe Biden went befor",0,Fri Apr 19 13:42:53 +0000 2024,901476512,dean_dcdewitt,568,724,Wed Oct 24 08:53:20 +0000 2012,False,2024-04-19 06:42:53,2024-04-19,T,U,1
T4,21603,1781991361727648062,"@RepBoebert The same MAGA Republicans who say that Congress should not approve aid to our allies until we address the border crisis…

Are the same people who just recently, under the direction of Trump, killed a bipartisan immigration bill endorsed by the Border Patrol Union",0,Sun Apr 21 10:20:23 +0000 2024,901476512,dean_dcdewitt,569,724,Wed Oct 24 08:53:20 +0000 2012,False,2024-04-21 03:20:23,2024-04-21,E,P,1
T2,1128904,1471194242554994696,"Justices Won't Review Militant Training Bar To Green Card https://t.co/sEcLbUU8Pa 
@mikelasusa",0,Wed Dec 15 19:03:35 +0000 2021,17916838,dkbib,8981,9844,Sat Dec 06 04:53:42 +0000 2008,False,2021-12-15 11:03:35,2021-12-15,T,U,1
T4,12879,1782074834190549045,Orange County case shows immigration system can bend toward justice - Los Angeles Times https://t.co/MZWgeJap7X,0,Sun Apr 21 15:52:04 +0000 2024,17916838,dkbib,8976,9839,Sat Dec 06 04:53:42 +0000 2008,False,2024-04-21 08:52:04,2024-04-21,T,U,1
T3,1529496,1654152637414010883,USCIS Providing Documents After Notice of Immigration Judge and BIA Decisions About Immigration Status | USCIS https://t.co/cSUVzGnlOx,0,Thu May 04 15:54:56 +0000 2023,17916838,dkbib,8978,9840,Sat Dec 06 04:53:42 +0000 2008,False,2023-05-04 08:54:56,2023-05-04,T,U,1
T4,336435,1778125009069941075,"Regretting coming to US, some Chinese immigrants return home https://t.co/RRUaMLhust",0,Wed Apr 10 18:16:52 +0000 2024,17916838,dkbib,8977,9839,Sat Dec 06 04:53:42 +0000 2008,False,2024-04-10 11:16:52,2024-04-10,T,U,1
T4,44462,1781710753327620548,⚖️🗽 WILLIAM &amp; MARY IMMIGRATION CLINIC NOTCHES KEY AFGHAN ASYLUM VICTORIES!🎉👏😎 – https://t.co/OUsf6F33Xm https://t.co/nRi2sSTS9t,0,Sat Apr 20 15:45:20 +0000 2024,17916838,dkbib,8977,9839,Sat Dec 06 04:53:42 +0000 2008,False,2024-04-20 08:45:20,2024-04-20,T,P,1
T2,1256428,1473721196592119809,Asylum Victory in Denver...4 Years After Hearing! - Inside News - Immigration Law - LexisNexis® Legal Newsroom https://t.co/Wv1avwGWJu,0,Wed Dec 22 18:24:48 +0000 2021,17916838,dkbib,8980,9844,Sat Dec 06 04:53:42 +0000 2008,False,2021-12-22 10:24:48,2021-12-22,T,U,1
T2,1270608,1473030758172438528,"2021 was a Dangerous Year for Migrants, Percent of Immigrants in the US Declines, ICE's Digital Surveillance Under Fire, and more. @ackocher  https://t.co/iH5BmFUOiO",2,Mon Dec 20 20:41:14 +0000 2021,17916838,dkbib,8980,9844,Sat Dec 06 04:53:42 +0000 2008,False,2021-12-20 12:41:14,2021-12-20,T,U,1
T4,194939,1780294169048551729,Immigration law will do more harm than good; look at Postville https://t.co/L1aPo4WoLd,0,Tue Apr 16 17:56:20 +0000 2024,17916838,dkbib,8977,9839,Sat Dec 06 04:53:42 +0000 2008,False,2024-04-16 10:56:20,2024-04-16,E,A,1
T2,1265527,1473371394910175244,"The Proper Test for Nexus (""On Account Of"") in Asylum Law: Hon. Jeffrey S. Chase - Outside News - Immigration Law - LexisNexis® Legal Newsroom https://t.co/bxREcS0FH6",0,Tue Dec 21 19:14:49 +0000 2021,17916838,dkbib,8980,9844,Sat Dec 06 04:53:42 +0000 2008,False,2021-12-21 11:14:49,2021-12-21,T,U,1
T3,1508558,1656364551313723399,"Biden Embraces Asylum Ban, Defying Law and Public Opinion | Center for Gender and Refugee Studies ⁦@CGRS_Asylum⁩  https://t.co/YExAU1DLDn",3,Wed May 10 18:24:17 +0000 2023,17916838,dkbib,8978,9840,Sat Dec 06 04:53:42 +0000 2008,False,2023-05-10 11:24:17,2023-05-10,T,P,1
T4,311365,1778570049365897578,Ga. Judge Spikes Immigrant Voting Rights Suit Mid-Trial https://t.co/rKbrxFW1JV,0,Thu Apr 11 23:45:18 +0000 2024,17916838,dkbib,8977,9839,Sat Dec 06 04:53:42 +0000 2008,False,2024-04-11 16:45:18,2024-04-11,T,U,1
T2,1415297,1480545488709439490,"Jan. 11, 2022 SC Oral Arg. Previews (Detention, Bond, Jurisdiction) - Inside News - Immigration Law - LexisNexis® Legal Newsroom https://t.co/QjB3gdqpQa",0,Mon Jan 10 14:22:06 +0000 2022,17916838,dkbib,8977,9840,Sat Dec 06 04:53:42 +0000 2008,False,2022-01-10 06:22:06,2022-01-10,T,U,1
T2,1299378,1478083550628958211,Internal Investigators Told ICE To Stop Sending Immigrants To A Prison In Louisiana Because Of A Culture That Can Lead To Abuse https://t.co/PpryoKFMOn via @haleaziz,1,Mon Jan 03 19:19:14 +0000 2022,17916838,dkbib,8980,9844,Sat Dec 06 04:53:42 +0000 2008,False,2022-01-03 11:19:14,2022-01-03,T,P,1
T4,60766,1782075669351981195,🇺🇸🗽 “REALTIME ECONOMICS: Offering more lawful pathways for US border crossings reduces unlawful crossings!” – https://t.co/OUsf6F33Xm https://t.co/aqOZpgh2zy,0,Sun Apr 21 15:55:23 +0000 2024,17916838,dkbib,8977,9839,Sat Dec 06 04:53:42 +0000 2008,False,2024-04-21 08:55:23,2024-04-21,T,I,1
T4,164837,1780633803238584662,@FineGael Why would a political party want to build a community? Is that show you describe the mass immigration to Ireland? Building new communities?,0,Wed Apr 17 16:25:55 +0000 2024,890710227301126144,dublincomments,2202,480,Thu Jul 27 23:07:21 +0000 2017,False,2024-04-17 09:25:55,2024-04-17,F,A,0
T2,1294615,1471621761477324809,@Chrisdebrun7 @rtenews Yes it is sad to see a business going  bust. Those smart phones wiped out the Internet cafe market. Not a justification for claiming asylum.,0,Thu Dec 16 23:22:24 +0000 2021,890710227301126144,dublincomments,2214,479,Thu Jul 27 23:07:21 +0000 2017,False,2021-12-16 15:22:24,2021-12-16,T,A,0
T2,1180906,1477079107724890112,@irishpa63336258 The moneys all been spent on housing assistance payments for bogus asylum seekers. Hundreds of millions every year. It’s the biggest crime since Cromwell,0,Sat Jan 01 00:47:56 +0000 2022,890710227301126144,dublincomments,2213,479,Thu Jul 27 23:07:21 +0000 2017,False,2021-12-31 16:47:56,2021-12-31,E,A,0
T2,1307141,1470754105912172557,@Gombeenhunter @Glic16 Was her asylum claim in Britain turned down?,0,Tue Dec 14 13:54:38 +0000 2021,890710227301126144,dublincomments,2214,479,Thu Jul 27 23:07:21 +0000 2017,False,2021-12-14 05:54:38,2021-12-14,CF,U,0
T2,1306717,1470777208931332101,"@CA_Gerrard71 @Glic16 If you’re Irish you get nothing, if you lie cheat and exaggerate to stay here, or just don’t leave everything is handed to you. What use is citizenship when asylum seekers (mostly ineligible i.e. bogus) are treated better.",3,Tue Dec 14 15:26:26 +0000 2021,890710227301126144,dublincomments,2214,479,Thu Jul 27 23:07:21 +0000 2017,False,2021-12-14 07:26:26,2021-12-14,E,A,0
T4,478506,1775692257095524703,@WyoOldBull @griptmedia @Ben_Scallan These laws are designed to protect immigrants and put native people before the courts.,2,Thu Apr 04 01:09:59 +0000 2024,890710227301126144,dublincomments,2201,480,Thu Jul 27 23:07:21 +0000 2017,False,2024-04-03 18:09:59,2024-04-03,E,A,1
T4,333312,1778171131461079158,Why are we paying for these illegal immigrants to stay in Irish hotels? https://t.co/0t4bZAKemz,1,Wed Apr 10 21:20:09 +0000 2024,890710227301126144,dublincomments,2202,480,Thu Jul 27 23:07:21 +0000 2017,False,2024-04-10 14:20:09,2024-04-10,T,A,0
T2,1336903,1479967433196814338,"@stuartfanning1 @skydavidblevins Emigration should be discouraged. Irish emigration rates are unhealthily too high. Even the children of the establishment leave, after their taxpayer funded degrees.",0,Sun Jan 09 00:05:07 +0000 2022,890710227301126144,dublincomments,2218,479,Thu Jul 27 23:07:21 +0000 2017,False,2022-01-08 16:05:07,2022-01-08,E,A,0
T2,1295242,1471591304312336386,@rtenews How is she ‘from Galway’ if she’s from South Africa? South Africa is a safe country. On what grounds did she claim asylum? Asylum seems a convenient route to bypass immigration rules.,0,Thu Dec 16 21:21:22 +0000 2021,890710227301126144,dublincomments,2214,479,Thu Jul 27 23:07:21 +0000 2017,False,2021-12-16 13:21:22,2021-12-16,E,A,0
T2,1207476,1476001021717590016,"@stevepcarroll @fiannafailparty @FineGael The same is true for tribunals, and the latest legal scam the asylum appeals process.",0,Wed Dec 29 01:24:01 +0000 2021,890710227301126144,dublincomments,2213,479,Thu Jul 27 23:07:21 +0000 2017,False,2021-12-28 17:24:01,2021-12-28,E,A,0
T3,1501850,1656404432874008580,@SeamusjKearney What a joke. The inmates have taken over the asylum.,0,Wed May 10 21:02:45 +0000 2023,890710227301126144,dublincomments,2219,479,Thu Jul 27 23:07:21 +0000 2017,False,2023-05-10 14:02:45,2023-05-10,NR,NR,NR
T4,643698,1781681048906060213,"@breakingnewsie They’ll probably use that as an excuse to claim asylum here, the weather is persecuting.",0,Sat Apr 20 13:47:18 +0000 2024,890710227301126144,dublincomments,2199,479,Thu Jul 27 23:07:21 +0000 2017,False,2024-04-20 06:47:18,2024-04-20,E,A,0
T4,383361,1777326416138219866,@ciarannugent Government priorities houses for illegal immigrants over houses for Irish people.,0,Mon Apr 08 13:23:33 +0000 2024,890710227301126144,dublincomments,2202,480,Thu Jul 27 23:07:21 +0000 2017,False,2024-04-08 06:23:33,2024-04-08,E,A,0
T4,151453,1780980256960131533,"@Harry76032126 @nomadicdragon13 Yet there’s 5,000 Nigerians living in direct provision (claiming asylum) 15,000 Nigerian illegal immigrants claims residence on the basis of an Irish born child so 30k including the child. How many other Nigerians have gone through the asylum system and and now living here?",0,Thu Apr 18 15:22:36 +0000 2024,890710227301126144,dublincomments,2202,480,Thu Jul 27 23:07:21 +0000 2017,False,2024-04-18 08:22:36,2024-04-18,F,A,0
T4,333322,1778170878875849163,We’re paying for these illegal immigrants / chancers to stay in Irish hotels. https://t.co/57MZXuBRHe,1,Wed Apr 10 21:19:08 +0000 2024,890710227301126144,dublincomments,2202,480,Thu Jul 27 23:07:21 +0000 2017,False,2024-04-10 14:19:08,2024-04-10,E,A,0
T2,1477001,1480210568363577349,"[TRENDING] Zimbabwe border | 89,000 border jumpers arrested, deported
https://t.co/6MXDujZYZz",49,Sun Jan 09 16:11:15 +0000 2022,301309392,eNCA,4442428,675,Thu May 19 07:47:56 +0000 2011,False,2022-01-09 08:11:15,2022-01-09,T,U,0
T3,1533862,1656224331716874240,"Sudan refugees fear uncertain future in Ethiopia 
https://t.co/ssju4eP9px",1,Wed May 10 09:07:06 +0000 2023,301309392,eNCA,4442476,675,Thu May 19 07:47:56 +0000 2011,False,2023-05-10 02:07:06,2023-05-10,T,U,0
T2,1251146,1473642936873201668,"[ANALYSIS] Channel migrant crossings to UK more than triple in 2021
https://t.co/iIDPl4FvoD",0,Wed Dec 22 13:13:49 +0000 2021,301309392,eNCA,4441288,675,Thu May 19 07:47:56 +0000 2011,False,2021-12-22 05:13:49,2021-12-22,T,U,0
T4,837693,1779519565308838264,"A year into Sudan war, refugees try to survive in Chad https://t.co/4VBysVewOX",3,Sun Apr 14 14:38:20 +0000 2024,301309392,eNCA,4435822,675,Thu May 19 07:47:56 +0000 2011,False,2024-04-14 07:38:20,2024-04-14,T,U,0
T2,1454857,1480498597535924224,"[TRENDING] Zimbabwe border | 89,000 border jumpers arrested, deported
https://t.co/6MXDujZYZz",7,Mon Jan 10 11:15:46 +0000 2022,301309392,eNCA,4442494,675,Thu May 19 07:47:56 +0000 2011,False,2022-01-10 03:15:46,2022-01-10,T,U,0
T2,1307412,1470733816960540677,"""President Biden’s immigration advisers are discussing proposals to set up European-style reception centers along the Mexican border that would transform the way asylum seekers are processed and potentially curb the large-scale release of migrants into the United States”",5,Tue Dec 14 12:34:01 +0000 2021,116953703,ellengilmer,23189,1969,Wed Feb 24 02:47:04 +0000 2010,False,2021-12-14 04:34:01,2021-12-14,T,U,1
T2,1138595,1478133781756354560,"Dozens of migrants placed into the revived Trump-era Remain in Mexico program appeared in immigration court today. Senior Biden admin officials said they're still trying to ensure the program is as humane as possible &amp; pushing SCOTUS to let them nix it

https://t.co/F9JYfKLHx8 $$",0,Mon Jan 03 22:38:50 +0000 2022,116953703,ellengilmer,23188,1969,Wed Feb 24 02:47:04 +0000 2010,False,2022-01-03 14:38:50,2022-01-03,T,U,1
